vp010_02_06_butter_009.wav	train_0001.wav	
vp033_01_10_butter_009.wav	train_0002.wav	
vp054_01_02_butter_001.wav	train_0003.wav	
vp020_01_02_foodchildhood_002.wav	train_0004.wav	
vp077_01_06_tatcry_002.wav	train_0005.wav	
vp037_01_02_phonecall_001.wav	train_0006.wav	
vp130_01_10_tatboat_013.wav	train_0007.wav	
vp118_01_10_weekend_013.wav	train_0008.wav	
vp007_02_06_tatladies_003.wav	train_0009.wav	
vp168_01_10_weekend_009.wav	train_0010.wav	
vp076_01_04_bestvacation_006.wav	train_0011.wav	
vp067_01_14_counting_001.wav	train_0012.wav	
vp008_01_02_phonecall_006.wav	train_0013.wav	
vp029_01_02_butter_003.wav	train_0014.wav	
vp030_01_02_tatcry_003.wav	train_0015.wav	
vp145_01_10_weekend_002.wav	train_0016.wav	
vp008_01_02_sadchildhood_004.wav	train_0017.wav	
vp015_01_07_tatcry_005.wav	train_0018.wav	
vp161_01_10_tatcry_001.wav	train_0019.wav	
vp016_01_02_foodchildhood_012.wav	train_0020.wav	
vp125_01_09_tatcry_001.wav	train_0021.wav	
vp012_01_07_sadchildhood_004.wav	train_0022.wav	
vp010_01_02_sadchildhood_003.wav	train_0023.wav	
vp043_01_10_tatcry_014.wav	train_0024.wav	
vp018_01_02_foodchildhood_003.wav	train_0025.wav	
vp050_01_14_goodweekend_005.wav	train_0026.wav	
vp021_01_02_tatladies_002.wav	train_0027.wav	
vp017_01_10_tatboat_006.wav	train_0028.wav	
vp110_01_10_tatcry_009.wav	train_0029.wav	
vp061_01_14_calendar_004.wav	train_0030.wav	
vp060_01_14_goodweekend_006.wav	train_0031.wav	
vp029_01_02_foodchildhood_001.wav	train_0032.wav	
vp061_01_10_butter_001.wav	train_0033.wav	
vp035_01_02_tatcookie_009.wav	train_0034.wav	
vp010_02_06_butter_004.wav	train_0035.wav	
vp089_01_10_weekend_005.wav	train_0036.wav	
vp003_01_02_foodchildhood_002.wav	train_0037.wav	
vp017_01_02_foodchildhood_003.wav	train_0038.wav	
vp020_01_02_northw_004.wav	train_0039.wav	
vp050_01_14_goodweekend_011.wav	train_0040.wav	
vp030_02_06_tatladies_006.wav	train_0041.wav	
vp034_01_14_gdlnews_003.wav	train_0042.wav	
vp008_01_07_northw_004.wav	train_0043.wav	
vp041_01_14_rorschach_002.wav	train_0044.wav	
vp019_02_06_sadchildhood_001.wav	train_0045.wav	
vp018_01_10_tatboat_006.wav	train_0046.wav	
vp146_01_10_weekend_003.wav	train_0047.wav	
vp022_02_06_butter_001.wav	train_0048.wav	
vp022_02_06_butter_014.wav	train_0049.wav	
vp037_01_04_tatcry_001.wav	train_0050.wav	
vp012_01_07_tatcry_001.wav	train_0051.wav	
vp011_01_02_tatladies_001.wav	train_0052.wav	
vp059_01_02_bestvacation_007.wav	train_0053.wav	
vp114_01_10_tatboat_006.wav	train_0054.wav	
vp079_01_06_tatladies_001.wav	train_0055.wav	
vp018_01_10_friesen_001.wav	train_0056.wav	
vp057_01_02_tatcookie_004.wav	train_0057.wav	
vp043_01_08_presentation_002.wav	train_0058.wav	
vp144_01_10_northw_004.wav	train_0059.wav	
vp036_01_02_foodchildhood_003.wav	train_0060.wav	
vp148_01_10_weekend_006.wav	train_0061.wav	
vp165_01_10_tatnanny_011.wav	train_0062.wav	
vp071_01_06_survivaltask_009.wav	train_0063.wav	
vp084_01_10_tatcry_010.wav	train_0064.wav	
vp134_01_10_tatboat_007.wav	train_0065.wav	
vp048_01_08_northw_001.wav	train_0066.wav	
vp143_01_10_tatboat_007.wav	train_0067.wav	
vp064_01_14_goodweekend_006.wav	train_0068.wav	
vp009_02_06_tatboy_001.wav	train_0069.wav	
vp121_01_09_northw_002.wav	train_0070.wav	
vp053_01_08_presentation_004.wav	train_0071.wav	
vp003_01_02_butter_010.wav	train_0072.wav	
vp017_01_10_butter_008.wav	train_0073.wav	
vp023_01_02_phonecall_004.wav	train_0074.wav	
vp015_01_07_butter2_001.wav	train_0075.wav	
vp021_01_02_counting_004.wav	train_0076.wav	
vp015_01_07_tatcry_004.wav	train_0077.wav	
vp163_01_10_embassy_001.wav	train_0078.wav	
vp110_01_10_weekend_001.wav	train_0079.wav	
vp030_02_06_butter_011.wav	train_0080.wav	
vp030_01_02_counting_004.wav	train_0081.wav	
vp022_02_06_sadchildhood_002.wav	train_0082.wav	
vp025_01_10_butter_003.wav	train_0083.wav	
vp143_01_09_butter_008.wav	train_0084.wav	
vp107_01_10_butter_003.wav	train_0085.wav	
vp095_01_10_butter_006.wav	train_0086.wav	
vp060_01_14_rohrschach_001.wav	train_0087.wav	
vp061_01_04_gdlnews_002.wav	train_0088.wav	
vp056_01_08_presentation_003.wav	train_0089.wav	
vp043_01_10_tatnanny_008.wav	train_0090.wav	
vp167_01_10_weekend_006.wav	train_0091.wav	
vp144_01_10_tatnanny_010.wav	train_0092.wav	
vp017_02_06_sadchildhood_004.wav	train_0093.wav	
vp077_01_06_tatboy_003.wav	train_0094.wav	
vp114_01_10_butter_008.wav	train_0095.wav	
vp057_01_10_tatcry_007.wav	train_0096.wav	
vp066_01_10_northw_004.wav	train_0097.wav	
vp018_01_10_traffic_001.wav	train_0098.wav	
vp125_01_09_butter_004.wav	train_0099.wav	
vp034_01_14_goodweekend_001.wav	train_0100.wav	
vp147_01_10_tatboat_010.wav	train_0101.wav	
vp021_02_06_foodchildhood_002.wav	train_0102.wav	
vp010_01_02_bestvacation_001.wav	train_0103.wav	
vp037_01_10_northw_002.wav	train_0104.wav	
vp061_01_02_phonecall_004.wav	train_0105.wav	
vp022_02_06_survivaltask_003.wav	train_0106.wav	
vp008_01_07_tatcookie_001.wav	train_0107.wav	
vp034_01_14_tatcookie_001.wav	train_0108.wav	
vp059_01_02_tatboy_003.wav	train_0109.wav	
vp017_01_08_presentation_005.wav	train_0110.wav	
vp110_01_10_tatboat_011.wav	train_0111.wav	
vp080_01_06_bestvacation_005.wav	train_0112.wav	
vp015_02_06_tatcookie_003.wav	train_0113.wav	
vp017_02_06_foodchildhood_005.wav	train_0114.wav	
vp036_01_02_phonecall_005.wav	train_0115.wav	
vp025_01_03_northw_005.wav	train_0116.wav	
vp014_01_02_counting_001.wav	train_0117.wav	
vp079_01_06_tatcookie_005.wav	train_0118.wav	
vp055_01_02_tatboy_003.wav	train_0119.wav	
vp053_01_08_presentation_005.wav	train_0120.wav	
vp066_01_10_weekend_008.wav	train_0121.wav	
vp167_01_10_northw_001.wav	train_0122.wav	
vp084_01_10_tatboat_005.wav	train_0123.wav	
vp067_01_14_tatcry_002.wav	train_0124.wav	
vp022_02_06_bestvacation_002.wav	train_0125.wav	
vp025_01_02_sadchildhood_002.wav	train_0126.wav	
vp023_01_02_northw_006.wav	train_0127.wav	
vp077_01_06_foodchildhood_004.wav	train_0128.wav	
vp009_02_06_butter_001.wav	train_0129.wav	
vp073_01_06_survivaltask_005.wav	train_0130.wav	
vp032_01_14_goodweekend_015.wav	train_0131.wav	
vp167_01_10_tatnanny_002.wav	train_0132.wav	
vp043_01_14_northw_002.wav	train_0133.wav	
vp168_01_10_tatnanny_010.wav	train_0134.wav	
vp009_01_07_tatcookie_001.wav	train_0135.wav	
vp007_02_06_northw_003.wav	train_0136.wav	
vp170_01_10_northw_003.wav	train_0137.wav	
vp037_01_10_butter_002.wav	train_0138.wav	
vp031_01_10_tatboat_002.wav	train_0139.wav	
vp077_01_04_rorschach_002.wav	train_0140.wav	
vp016_01_14_tatcookie_003.wav	train_0141.wav	
vp079_01_06_tatcry_004.wav	train_0142.wav	
vp055_01_10_tatboat_008.wav	train_0143.wav	
vp044_01_08_presentation_005.wav	train_0144.wav	
vp043_01_08_northw_003.wav	train_0145.wav	
vp115_01_10_tatnanny_004.wav	train_0146.wav	
vp089_01_10_tatboat_010.wav	train_0147.wav	
vp138_01_09_tatcry_007.wav	train_0148.wav	
vp042_01_10_butter_003.wav	train_0149.wav	
vp057_01_02_tatladies_004.wav	train_0150.wav	
vp020_01_04_tatcry_003.wav	train_0151.wav	
vp033_01_02_counting_003.wav	train_0152.wav	
vp022_02_06_survivaltask_001.wav	train_0153.wav	
vp165_01_10_tatboat_007.wav	train_0154.wav	
vp057_01_02_bestvacation_002.wav	train_0155.wav	
vp125_01_10_traffic_001.wav	train_0156.wav	
vp125_01_10_weekend_008.wav	train_0157.wav	
vp118_01_10_weekend_011.wav	train_0158.wav	
vp173_01_10_tatcry_010.wav	train_0159.wav	
vp008_01_07_butter1_005.wav	train_0160.wav	
vp021_01_14_tatcry_005.wav	train_0161.wav	
vp042_01_10_tatboat_006.wav	train_0162.wav	
vp055_01_02_tatboy_001.wav	train_0163.wav	
vp120_01_09_northw_001.wav	train_0164.wav	
vp052_01_08_presentation_004.wav	train_0165.wav	
vp009_01_07_tatboy_003.wav	train_0166.wav	
vp020_01_04_bestvacation_001.wav	train_0167.wav	
vp161_01_10_weekend_011.wav	train_0168.wav	
vp035_01_02_phonecall_005.wav	train_0169.wav	
vp051_01_02_tatcry_004.wav	train_0170.wav	
vp059_01_14_calendar_001.wav	train_0171.wav	
vp130_01_10_tatnanny_004.wav	train_0172.wav	
vp130_01_10_tatcry_004.wav	train_0173.wav	
vp125_01_10_weekend_004.wav	train_0174.wav	
vp025_01_02_tatcookie_003.wav	train_0175.wav	
vp171_01_10_tatnanny_005.wav	train_0176.wav	
vp017_01_10_weekend_011.wav	train_0177.wav	
vp110_01_10_tatboat_005.wav	train_0178.wav	
vp084_01_10_tatnanny_006.wav	train_0179.wav	
vp025_01_10_tatboat_008.wav	train_0180.wav	
vp020_02_06_tatcry_010.wav	train_0181.wav	
vp107_01_10_tatboat_003.wav	train_0182.wav	
vp043_01_10_tatboat_012.wav	train_0183.wav	
vp171_01_10_butter_009.wav	train_0184.wav	
vp059_01_02_tatboy_009.wav	train_0185.wav	
vp020_02_06_tatcookie_004.wav	train_0186.wav	
vp126_01_09_northw_002.wav	train_0187.wav	
vp033_01_10_northw_001.wav	train_0188.wav	
vp033_01_02_sadchildhood_008.wav	train_0189.wav	
vp174_01_10_tatnanny_009.wav	train_0190.wav	
vp170_01_10_butter_009.wav	train_0191.wav	
vp036_01_02_tatcookie_003.wav	train_0192.wav	
vp067_01_14_tatcookie_006.wav	train_0193.wav	
vp012_01_10_tatboat_004.wav	train_0194.wav	
vp017_01_14_phonecall_004.wav	train_0195.wav	
vp171_01_10_butter_005.wav	train_0196.wav	
vp143_01_09_butter_004.wav	train_0197.wav	
vp059_01_10_butter_001.wav	train_0198.wav	
vp042_01_14_tatcry_005.wav	train_0199.wav	
vp111_01_10_tatnanny_005.wav	train_0200.wav	
vp149_01_09_tatcry_007.wav	train_0201.wav	
vp057_01_08_presentation_007.wav	train_0202.wav	
vp055_01_02_sadchildhood_004.wav	train_0203.wav	
vp011_01_07_butter1_005.wav	train_0204.wav	
vp061_01_10_tatcry_005.wav	train_0205.wav	
vp077_01_06_sadchildhood_011.wav	train_0206.wav	
vp016_01_14_goodweekend_009.wav	train_0207.wav	
vp171_01_10_butter_007.wav	train_0208.wav	
vp055_01_02_bestvacation_007.wav	train_0209.wav	
vp171_01_10_tatcry_005.wav	train_0210.wav	
vp144_01_10_tatcry_004.wav	train_0211.wav	
vp057_01_02_northw_002.wav	train_0212.wav	
vp138_01_10_butter_010.wav	train_0213.wav	
vp120_01_10_tatboat_002.wav	train_0214.wav	
vp050_01_08_northw_005.wav	train_0215.wav	
vp055_01_08_presentation_002.wav	train_0216.wav	
vp021_01_02_butter_001.wav	train_0217.wav	
vp018_01_10_tatcry_007.wav	train_0218.wav	
vp043_01_10_weekend_003.wav	train_0219.wav	
vp059_01_14_calendar_012.wav	train_0220.wav	
vp061_01_04_northw_003.wav	train_0221.wav	
vp165_01_10_tatnanny_008.wav	train_0222.wav	
vp025_01_10_tatboat_015.wav	train_0223.wav	
vp055_01_10_weekend_008.wav	train_0224.wav	
vp175_01_10_tatcry_007.wav	train_0225.wav	
vp134_01_10_tatnanny_003.wav	train_0226.wav	
vp061_01_10_northw_003.wav	train_0227.wav	
vp018_01_02_tatboy_003.wav	train_0228.wav	
vp055_01_10_butter_002.wav	train_0229.wav	
vp110_01_10_tatcry_010.wav	train_0230.wav	
vp046_01_04_northw_002.wav	train_0231.wav	
vp012_01_07_gdlnews_005.wav	train_0232.wav	
vp027_01_02_tatboy_001.wav	train_0233.wav	
vp042_01_14_goodweekend_008.wav	train_0234.wav	
vp019_02_06_tatladies_004.wav	train_0235.wav	
vp015_01_07_tatboy_003.wav	train_0236.wav	
vp138_01_10_tatnanny_010.wav	train_0237.wav	
vp076_01_10_tatnanny_004.wav	train_0238.wav	
vp054_01_02_butter_007.wav	train_0239.wav	
vp038_01_02_tatladies_002.wav	train_0240.wav	
vp031_01_10_weekend_005.wav	train_0241.wav	
vp047_01_10_butter_004.wav	train_0242.wav	
vp095_01_10_tatnanny_009.wav	train_0243.wav	
