file_name,label
train_0001.wav,7
train_0002.wav,7
train_0003.wav,8
train_0004.wav,6
train_0005.wav,8
train_0006.wav,7
train_0007.wav,7
train_0008.wav,4
train_0009.wav,1
train_0010.wav,6
train_0011.wav,5
train_0012.wav,8
train_0013.wav,3
train_0014.wav,8
train_0015.wav,6
train_0016.wav,3
train_0017.wav,7
train_0018.wav,3
train_0019.wav,6
train_0020.wav,8
train_0021.wav,2
train_0022.wav,7
train_0023.wav,2
train_0024.wav,2
train_0025.wav,4
train_0026.wav,3
train_0027.wav,4
train_0028.wav,7
train_0029.wav,8
train_0030.wav,5
train_0031.wav,3
train_0032.wav,3
train_0033.wav,8
train_0034.wav,1
train_0035.wav,5
train_0036.wav,5
train_0037.wav,3
train_0038.wav,5
train_0039.wav,5
train_0040.wav,5
train_0041.wav,2
train_0042.wav,3
train_0043.wav,3
train_0044.wav,6
train_0045.wav,4
train_0046.wav,3
train_0047.wav,6
train_0048.wav,8
train_0049.wav,2
train_0050.wav,8
train_0051.wav,2
train_0052.wav,1
train_0053.wav,6
train_0054.wav,5
train_0055.wav,5
train_0056.wav,4
train_0057.wav,3
train_0058.wav,1
train_0059.wav,9
train_0060.wav,2
train_0061.wav,5
train_0062.wav,3
train_0063.wav,5
train_0064.wav,3
train_0065.wav,4
train_0066.wav,3
train_0067.wav,2
train_0068.wav,8
train_0069.wav,6
train_0070.wav,4
train_0071.wav,8
train_0072.wav,7
train_0073.wav,5
train_0074.wav,5
train_0075.wav,5
train_0076.wav,5
train_0077.wav,7
train_0078.wav,3
train_0079.wav,6
train_0080.wav,8
train_0081.wav,3
train_0082.wav,5
train_0083.wav,8
train_0084.wav,5
train_0085.wav,6
train_0086.wav,3
train_0087.wav,3
train_0088.wav,8
train_0089.wav,7
train_0090.wav,5
train_0091.wav,7
train_0092.wav,7
train_0093.wav,4
train_0094.wav,6
train_0095.wav,3
train_0096.wav,7
train_0097.wav,4
train_0098.wav,6
train_0099.wav,9
train_0100.wav,4
train_0101.wav,5
train_0102.wav,1
train_0103.wav,3
train_0104.wav,5
train_0105.wav,8
train_0106.wav,5
train_0107.wav,2
train_0108.wav,3
train_0109.wav,4
train_0110.wav,6
train_0111.wav,6
train_0112.wav,5
train_0113.wav,3
train_0114.wav,5
train_0115.wav,2
train_0116.wav,3
train_0117.wav,4
train_0118.wav,6
train_0119.wav,7
train_0120.wav,8
train_0121.wav,3
train_0122.wav,8
train_0123.wav,3
train_0124.wav,7
train_0125.wav,3
train_0126.wav,8
train_0127.wav,8
train_0128.wav,7
train_0129.wav,2
train_0130.wav,3
train_0131.wav,9
train_0132.wav,8
train_0133.wav,7
train_0134.wav,5
train_0135.wav,6
train_0136.wav,7
train_0137.wav,5
train_0138.wav,6
train_0139.wav,6
train_0140.wav,6
train_0141.wav,8
train_0142.wav,2
train_0143.wav,7
train_0144.wav,6
train_0145.wav,3
train_0146.wav,4
train_0147.wav,5
train_0148.wav,7
train_0149.wav,4
train_0150.wav,2
train_0151.wav,6
train_0152.wav,2
train_0153.wav,2
train_0154.wav,7
train_0155.wav,4
train_0156.wav,3
train_0157.wav,5
train_0158.wav,5
train_0159.wav,5
train_0160.wav,5
train_0161.wav,8
train_0162.wav,1
train_0163.wav,3
train_0164.wav,2
train_0165.wav,5
train_0166.wav,6
train_0167.wav,7
train_0168.wav,6
train_0169.wav,6
train_0170.wav,3
train_0171.wav,7
train_0172.wav,3
train_0173.wav,5
train_0174.wav,6
train_0175.wav,7
train_0176.wav,8
train_0177.wav,8
train_0178.wav,5
train_0179.wav,5
train_0180.wav,3
train_0181.wav,3
train_0182.wav,5
train_0183.wav,7
train_0184.wav,3
train_0185.wav,5
train_0186.wav,5
train_0187.wav,6
train_0188.wav,8
train_0189.wav,7
train_0190.wav,7
train_0191.wav,8
train_0192.wav,3
train_0193.wav,5
train_0194.wav,8
train_0195.wav,5
train_0196.wav,5
train_0197.wav,6
train_0198.wav,7
train_0199.wav,7
train_0200.wav,7
train_0201.wav,9
train_0202.wav,7
train_0203.wav,4
train_0204.wav,5
train_0205.wav,3
train_0206.wav,8
train_0207.wav,6
train_0208.wav,3
train_0209.wav,6
train_0210.wav,6
train_0211.wav,6
train_0212.wav,4
train_0213.wav,6
train_0214.wav,2
train_0215.wav,3
train_0216.wav,6
train_0217.wav,4
train_0218.wav,7
train_0219.wav,7
train_0220.wav,4
train_0221.wav,5
train_0222.wav,8
train_0223.wav,2
train_0224.wav,5
train_0225.wav,7
train_0226.wav,7
train_0227.wav,3
train_0228.wav,6
train_0229.wav,3
train_0230.wav,6
train_0231.wav,5
train_0232.wav,5
train_0233.wav,5
train_0234.wav,6
train_0235.wav,4
train_0236.wav,4
train_0237.wav,4
train_0238.wav,3
train_0239.wav,8
train_0240.wav,6
train_0241.wav,4
train_0242.wav,1
train_0243.wav,3
train_0244.wav,3
train_0245.wav,8
train_0246.wav,5
train_0247.wav,8
train_0248.wav,4
train_0249.wav,6
train_0250.wav,5
train_0251.wav,7
train_0252.wav,7
train_0253.wav,1
train_0254.wav,4
train_0255.wav,5
train_0256.wav,7
train_0257.wav,8
train_0258.wav,6
train_0259.wav,4
train_0260.wav,6
train_0261.wav,4
train_0262.wav,7
train_0263.wav,9
train_0264.wav,2
train_0265.wav,5
train_0266.wav,2
train_0267.wav,6
train_0268.wav,6
train_0269.wav,6
train_0270.wav,5
train_0271.wav,6
train_0272.wav,8
train_0273.wav,7
train_0274.wav,3
train_0275.wav,3
train_0276.wav,6
train_0277.wav,5
train_0278.wav,6
train_0279.wav,3
train_0280.wav,5
train_0281.wav,8
train_0282.wav,6
train_0283.wav,7
train_0284.wav,8
train_0285.wav,3
train_0286.wav,7
train_0287.wav,3
train_0288.wav,8
train_0289.wav,6
train_0290.wav,3
train_0291.wav,3
train_0292.wav,8
train_0293.wav,8
train_0294.wav,2
train_0295.wav,6
train_0296.wav,2
train_0297.wav,8
train_0298.wav,6
train_0299.wav,6
train_0300.wav,3
train_0301.wav,8
train_0302.wav,5
train_0303.wav,2
train_0304.wav,3
train_0305.wav,1
train_0306.wav,6
train_0307.wav,6
train_0308.wav,3
train_0309.wav,4
train_0310.wav,6
train_0311.wav,6
train_0312.wav,7
train_0313.wav,5
train_0314.wav,4
train_0315.wav,7
train_0316.wav,3
train_0317.wav,4
train_0318.wav,6
train_0319.wav,3
train_0320.wav,4
train_0321.wav,6
train_0322.wav,1
train_0323.wav,7
train_0324.wav,4
train_0325.wav,7
train_0326.wav,5
train_0327.wav,7
train_0328.wav,5
train_0329.wav,7
train_0330.wav,6
train_0331.wav,7
train_0332.wav,9
train_0333.wav,6
train_0334.wav,8
train_0335.wav,1
train_0336.wav,6
train_0337.wav,7
train_0338.wav,5
train_0339.wav,7
train_0340.wav,3
train_0341.wav,4
train_0342.wav,7
train_0343.wav,6
train_0344.wav,6
train_0345.wav,8
train_0346.wav,6
train_0347.wav,7
train_0348.wav,4
train_0349.wav,8
train_0350.wav,8
train_0351.wav,3
train_0352.wav,8
train_0353.wav,3
train_0354.wav,5
train_0355.wav,3
train_0356.wav,8
train_0357.wav,4
train_0358.wav,1
train_0359.wav,7
train_0360.wav,9
train_0361.wav,6
train_0362.wav,2
train_0363.wav,8
train_0364.wav,2
train_0365.wav,3
train_0366.wav,6
train_0367.wav,5
train_0368.wav,5
train_0369.wav,7
train_0370.wav,8
train_0371.wav,5
train_0372.wav,9
train_0373.wav,2
train_0374.wav,8
train_0375.wav,5
train_0376.wav,4
train_0377.wav,5
train_0378.wav,5
train_0379.wav,4
train_0380.wav,7
train_0381.wav,2
train_0382.wav,5
train_0383.wav,5
train_0384.wav,8
train_0385.wav,3
train_0386.wav,8
train_0387.wav,7
train_0388.wav,4
train_0389.wav,6
train_0390.wav,8
train_0391.wav,4
train_0392.wav,5
train_0393.wav,6
train_0394.wav,9
train_0395.wav,6
train_0396.wav,2
train_0397.wav,5
train_0398.wav,7
train_0399.wav,3
train_0400.wav,3
train_0401.wav,3
train_0402.wav,3
train_0403.wav,8
train_0404.wav,3
train_0405.wav,5
train_0406.wav,6
train_0407.wav,4
train_0408.wav,7
train_0409.wav,7
train_0410.wav,5
train_0411.wav,5
train_0412.wav,2
train_0413.wav,6
train_0414.wav,8
train_0415.wav,5
train_0416.wav,5
train_0417.wav,6
train_0418.wav,8
train_0419.wav,3
train_0420.wav,3
train_0421.wav,4
train_0422.wav,4
train_0423.wav,8
train_0424.wav,3
train_0425.wav,8
train_0426.wav,3
train_0427.wav,4
train_0428.wav,3
train_0429.wav,8
train_0430.wav,8
train_0431.wav,7
train_0432.wav,3
train_0433.wav,5
train_0434.wav,6
train_0435.wav,7
train_0436.wav,7
train_0437.wav,3
train_0438.wav,4
train_0439.wav,7
train_0440.wav,3
train_0441.wav,5
train_0442.wav,7
train_0443.wav,8
train_0444.wav,6
train_0445.wav,6
train_0446.wav,6
train_0447.wav,2
train_0448.wav,6
train_0449.wav,5
train_0450.wav,8
train_0451.wav,7
train_0452.wav,5
train_0453.wav,4
train_0454.wav,5
train_0455.wav,6
train_0456.wav,8
train_0457.wav,7
train_0458.wav,4
train_0459.wav,5
train_0460.wav,6
train_0461.wav,8
train_0462.wav,4
train_0463.wav,7
train_0464.wav,6
train_0465.wav,5
train_0466.wav,6
train_0467.wav,7
train_0468.wav,6
train_0469.wav,4
train_0470.wav,8
train_0471.wav,3
train_0472.wav,5
train_0473.wav,7
train_0474.wav,4
train_0475.wav,3
train_0476.wav,3
train_0477.wav,3
train_0478.wav,5
train_0479.wav,5
train_0480.wav,3
train_0481.wav,6
train_0482.wav,8
train_0483.wav,8
train_0484.wav,4
train_0485.wav,4
train_0486.wav,6
train_0487.wav,7
train_0488.wav,5
train_0489.wav,6
train_0490.wav,5
train_0491.wav,3
train_0492.wav,3
train_0493.wav,6
train_0494.wav,3
train_0495.wav,6
train_0496.wav,3
train_0497.wav,6
train_0498.wav,5
train_0499.wav,8
train_0500.wav,5
train_0501.wav,2
train_0502.wav,9
train_0503.wav,3
train_0504.wav,8
train_0505.wav,4
train_0506.wav,8
train_0507.wav,3
train_0508.wav,5
train_0509.wav,7
train_0510.wav,5
train_0511.wav,2
train_0512.wav,6
train_0513.wav,3
train_0514.wav,4
train_0515.wav,5
train_0516.wav,5
train_0517.wav,3
train_0518.wav,4
train_0519.wav,7
train_0520.wav,3
train_0521.wav,8
train_0522.wav,5
train_0523.wav,2
train_0524.wav,7
train_0525.wav,6
train_0526.wav,6
train_0527.wav,5
train_0528.wav,4
train_0529.wav,4
train_0530.wav,3
train_0531.wav,7
train_0532.wav,2
train_0533.wav,8
train_0534.wav,3
train_0535.wav,7
train_0536.wav,5
train_0537.wav,5
train_0538.wav,7
train_0539.wav,8
train_0540.wav,7
train_0541.wav,3
train_0542.wav,2
train_0543.wav,2
train_0544.wav,8
train_0545.wav,3
train_0546.wav,2
train_0547.wav,3
train_0548.wav,7
train_0549.wav,6
train_0550.wav,4
train_0551.wav,8
train_0552.wav,6
train_0553.wav,3
train_0554.wav,7
train_0555.wav,2
train_0556.wav,4
train_0557.wav,4
train_0558.wav,6
train_0559.wav,4
train_0560.wav,5
train_0561.wav,5
train_0562.wav,7
train_0563.wav,6
train_0564.wav,2
train_0565.wav,5
train_0566.wav,8
train_0567.wav,8
train_0568.wav,3
train_0569.wav,5
train_0570.wav,6
train_0571.wav,3
train_0572.wav,8
train_0573.wav,4
train_0574.wav,7
train_0575.wav,4
train_0576.wav,2
train_0577.wav,8
train_0578.wav,2
train_0579.wav,6
train_0580.wav,9
train_0581.wav,6
train_0582.wav,7
train_0583.wav,5
train_0584.wav,2
train_0585.wav,7
train_0586.wav,3
train_0587.wav,5
train_0588.wav,4
train_0589.wav,6
train_0590.wav,5
train_0591.wav,6
train_0592.wav,4
train_0593.wav,7
train_0594.wav,6
train_0595.wav,5
train_0596.wav,8
train_0597.wav,4
train_0598.wav,8
train_0599.wav,2
train_0600.wav,2
train_0601.wav,9
train_0602.wav,5
train_0603.wav,4
train_0604.wav,6
train_0605.wav,4
train_0606.wav,5
train_0607.wav,6
train_0608.wav,5
train_0609.wav,4
train_0610.wav,6
train_0611.wav,8
train_0612.wav,7
train_0613.wav,7
train_0614.wav,7
train_0615.wav,3
train_0616.wav,7
train_0617.wav,6
train_0618.wav,3
train_0619.wav,7
train_0620.wav,3
train_0621.wav,4
train_0622.wav,6
train_0623.wav,8
train_0624.wav,5
train_0625.wav,8
train_0626.wav,5
train_0627.wav,4
train_0628.wav,6
train_0629.wav,4
train_0630.wav,7
train_0631.wav,6
train_0632.wav,7
train_0633.wav,8
train_0634.wav,7
train_0635.wav,8
train_0636.wav,4
train_0637.wav,8
train_0638.wav,6
train_0639.wav,7
train_0640.wav,1
train_0641.wav,1
train_0642.wav,8
train_0643.wav,4
train_0644.wav,7
train_0645.wav,2
train_0646.wav,7
train_0647.wav,5
train_0648.wav,5
train_0649.wav,7
train_0650.wav,4
train_0651.wav,2
train_0652.wav,7
train_0653.wav,7
train_0654.wav,4
train_0655.wav,5
train_0656.wav,7
train_0657.wav,3
train_0658.wav,5
train_0659.wav,5
train_0660.wav,5
train_0661.wav,4
train_0662.wav,7
train_0663.wav,6
train_0664.wav,5
train_0665.wav,6
train_0666.wav,5
train_0667.wav,6
train_0668.wav,6
train_0669.wav,2
train_0670.wav,5
train_0671.wav,7
train_0672.wav,9
train_0673.wav,6
train_0674.wav,7
train_0675.wav,8
train_0676.wav,4
train_0677.wav,4
train_0678.wav,8
train_0679.wav,5
train_0680.wav,2
train_0681.wav,8
train_0682.wav,4
train_0683.wav,2
train_0684.wav,3
train_0685.wav,5
train_0686.wav,3
train_0687.wav,7
train_0688.wav,2
train_0689.wav,4
train_0690.wav,8
train_0691.wav,7
train_0692.wav,5
train_0693.wav,7
train_0694.wav,6
train_0695.wav,5
train_0696.wav,6
train_0697.wav,3
train_0698.wav,7
train_0699.wav,8
train_0700.wav,3
train_0701.wav,3
train_0702.wav,1
train_0703.wav,4
train_0704.wav,8
train_0705.wav,5
train_0706.wav,4
train_0707.wav,7
train_0708.wav,8
train_0709.wav,6
train_0710.wav,6
train_0711.wav,5
train_0712.wav,8
train_0713.wav,5
train_0714.wav,3
train_0715.wav,5
train_0716.wav,4
train_0717.wav,4
train_0718.wav,5
train_0719.wav,6
train_0720.wav,5
train_0721.wav,2
train_0722.wav,1
train_0723.wav,2
train_0724.wav,4
train_0725.wav,7
train_0726.wav,7
train_0727.wav,2
train_0728.wav,4
train_0729.wav,5
train_0730.wav,3
train_0731.wav,6
train_0732.wav,6
train_0733.wav,2
train_0734.wav,5
train_0735.wav,8
train_0736.wav,6
train_0737.wav,5
train_0738.wav,5
train_0739.wav,3
train_0740.wav,6
train_0741.wav,3
train_0742.wav,6
train_0743.wav,3
train_0744.wav,4
train_0745.wav,2
train_0746.wav,2
train_0747.wav,4
train_0748.wav,4
train_0749.wav,7
train_0750.wav,5
train_0751.wav,7
train_0752.wav,5
train_0753.wav,2
train_0754.wav,2
train_0755.wav,4
train_0756.wav,6
train_0757.wav,4
train_0758.wav,3
train_0759.wav,4
train_0760.wav,6
train_0761.wav,7
train_0762.wav,4
train_0763.wav,1
train_0764.wav,5
train_0765.wav,6
train_0766.wav,8
train_0767.wav,3
train_0768.wav,8
train_0769.wav,4
train_0770.wav,8
train_0771.wav,5
train_0772.wav,5
train_0773.wav,7
train_0774.wav,5
train_0775.wav,6
train_0776.wav,7
train_0777.wav,6
train_0778.wav,3
train_0779.wav,8
train_0780.wav,3
train_0781.wav,7
train_0782.wav,5
train_0783.wav,4
train_0784.wav,6
train_0785.wav,5
train_0786.wav,8
train_0787.wav,8
train_0788.wav,3
train_0789.wav,3
train_0790.wav,4
train_0791.wav,2
train_0792.wav,3
train_0793.wav,5
